"AXX","AYY","AZZ","ACC_TOTAL"
"1049","-845","427","1413.0658158769534"
"945","-860","726","1469.59212028372"
"783","-837","1053","1556.4276404638927"
"440","-974","997","1461.603571424208"
"441","-739","1015","1330.724238901509"
"333","-625","774","1049.090081928144"
"303","-529","420","740.3039916142557"
"129","-582","-26","596.6917126959281"
"21","-662","-261","711.903083291539"
"-1","-764","-340","836.2397981440491"
"4","-912","-403","997.0802374934527"
"38","-957","-218","982.2509862555496"
"152","-1225","-315","1273.9521184094792"
"301","-1337","-231","1389.7953086695898"
"502","-1274","-178","1380.8562560961948"
"639","-1657","-247","1793.0362517249896"
"850","-1288","-282","1568.7472709139608"
"666","-1126","-60","1309.5923029706612"
"592","-912","73","1089.741712517237"
"635","-759","229","1015.7494769873131"
"660","-673","322","996.0988906730095"
"595","-662","315","944.1895996038083"
"540","-724","254","938.23877557901"
"595","-824","130","1024.646768403629"
"664","-861","64","1089.179966763987"
"673","-793","94","1044.3246621621074"
"749","-751","179","1075.6593326885609"
"736","-787","169","1090.6997753735902"
"739","-727","214","1058.5112186462645"
"813","-634","202","1050.5850750891143"
"870","-575","165","1055.8172190298849"
"862","-596","194","1065.7842183106297"
"822","-635","206","1058.9357865328757"
"804","-659","203","1059.2006419937632"
"804","-644","178","1045.387966259417"
"802","-644","178","1043.8505640176663"
"792","-647","137","1031.814905881864"
"786","-641","112","1020.4023716162169"
"784","-625","126","1010.5231318480543"
"827","-658","128","1064.5548365396683"
"853","-736","129","1133.9955908203524"
"852","-912","115","1253.3447251255338"
"913","-1117","149","1450.3306519549258"
"1128","-1182","-9","1633.887695039044"
"1103","-1317","-83","1719.8799376700688"
"932","-1161","-114","1493.164759830609"
"609","-846","35","1042.9870564872797"
"174","-644","303","732.6806944365328"
"-184","-476","453","682.3789269899826"
"-406","-375","548","778.3090645752495"
"-498","-364","545","823.1190679361036"
"-465","-361","489","765.2888343625563"
"-395","-397","413","695.8469659343209"
"-251","-396","349","584.4809663282458"
"140","-619","205","666.9227841362147"
"693","-784","139","1055.5690408495316"
"917","-988","231","1367.6234861978644"
"877","-1097","212","1420.3809348199518"
"724","-1183","96","1390.2809068673855"
"1155","-1484","-61","1881.4893037166064"
"918","-1190","113","1507.180480234534"
"776","-879","71","1174.6735716785324"
"804","-780","112","1125.770847019943"
"792","-729","143","1085.8885762360703"
"774","-706","148","1058.02457438379"
"862","-595","103","1052.462825946836"
"908","-558","102","1070.6222489748661"
"868","-588","145","1058.391704427052"
"798","-667","180","1055.5060397742875"
"767","-714","192","1065.3398518782633"
"756","-704","170","1046.9250211930175"
"749","-705","142","1038.359282714803"
"727","-707","138","1023.436368319985"
"730","-707","136","1025.3023944183492"
"741","-709","160","1037.9605002118337"
"761","-721","171","1062.1690072676759"
"766","-693","176","1047.8458856148648"
"775","-668","155","1034.830420890302"
"791","-649","125","1030.7798018975732"
"869","-644","116","1087.8202976594985"
"897","-725","107","1158.3104074469848"
"913","-990","108","1351.0488518184677"
"1055","-1213","111","1611.4325924468576"
"1243","-1421","-139","1893.0427887398637"
"1244","-1472","-329","1955.137079593142"
"1045","-1188","-311","1612.4794572334868"
"425","-1097","-130","1183.6105778506712"
"22","-1045","-92","1049.2726051889472"
"-298","-847","106","904.1288624969341"
"-382","-721","50","817.4747702528806"
"-412","-501","54","650.892464236605"
"-385","-323","110","514.4453323726439"
"-310","-289","166","455.16700231892906"
"-210","-324","317","499.564810610195"
"-65","-390","442","593.0337258537662"
"123","-509","471","704.3088811026026"
"123","-509","471","704.3088811026026"
"267","-680","596","942.8175857502871"
"472","-904","974","1410.204240526882"
"1256","-647","840","1643.6985733400147"
"1198","-991","763","1731.8931837731795"
"1479","-1515","264","2133.626490274247"
"1356","-1329","22","1898.8051506144595"
"938","-1191","-117","1520.5308283622533"
"810","-894","-55","1207.6261838830756"
"793","-759","59","1099.2774899905846"
"743","-737","-30","1046.956541600462"
"757","-707","-64","1037.7832143564474"
"802","-689","-42","1058.1535805354533"
"817","-694","56","1073.4342085102376"
"825","-681","129","1077.5096287272797"
"809","-700","111","1075.5473025395024"
"812","-699","90","1075.1953310910535"
"800","-701","77","1066.4567501778963"
"790","-686","74","1048.8908427477095"
"793","-689","47","1051.5602693141273"
"803","-656","33","1037.4169846305776"
"781","-682","4","1036.870773047442"
"788","-707","-6","1058.6921176621652"
"806","-728","9","1086.1404144952899"
"835","-743","55","1119.0616604995455"
"870","-796","73","1181.4588439721463"
"988","-983","230","1412.562564986061"
"1192","-1051","271","1612.1122789681865"
"1134","-1013","308","1551.4473887309232"
"903","-934","562","1415.4889614546628"
"683","-773","856","1340.4305278528984"
"366","-850","1083","1424.5508063947736"
"401","-591","1156","1358.8296434800059"
"133","-607","924","1113.5142567565088"
"-84","-454","560","725.7906034112043"
"-254","-433","208","543.3866027056612"
"-321","-475","-45","575.0573884404929"
"-286","-623","-294","745.896105365888"
"-118","-837","-469","966.6716091827669"
"70","-975","-493","1094.7940445581535"
"410","-1044","-403","1191.824232007388"
"697","-1113","-372","1364.9036596038563"
"781","-1269","-127","1495.4768470290671"
"811","-1251","-34","1491.2672463378253"
"789","-1545","-189","1745.0693395965675"
"930","-1251","-227","1575.2555348260166"
"714","-1076","-21","1291.5157761328353"
"609","-833","187","1048.6844139206037"
"566","-744","332","992.026209331185"
"598","-644","378","956.6734029960277"
"674","-718","257","1017.7666726710991"
"704","-830","62","1090.1192595308094"
"708","-807","69","1075.7667033330229"
"714","-729","86","1024.0278316530269"
"733","-746","133","1054.2741578925284"
"747","-736","182","1064.3443991490724"
"808","-608","255","1042.8580919760848"
"847","-582","194","1045.8341168655763"
"869","-584","181","1062.5337641694027"
"847","-616","197","1065.6800645597157"
"819","-652","216","1068.887739662122"
"819","-652","215","1068.6861092013876"
"808","-653","215","1060.894905256878"
"795","-645","191","1041.4081812622753"
"779","-648","167","1026.9537477413478"
"776","-625","159","1009.000495540017"
"784","-632","152","1018.4223092607506"
"777","-678","159","1043.4050028632219"
"779","-708","150","1063.2991112570348"
"816","-707","115","1085.7854299998687"
"839","-788","72","1153.2775034656663"
"875","-1005","98","1336.1339753183436"
"1118","-1349","99","1754.857828999261"
"1214","-1373","-40","1833.1734778792759"
"1124","-1268","-152","1701.2654113923554"
"872","-1054","-90","1370.9121051329294"
"518","-746","97","913.37232276876"
"26","-624","311","697.6911924340166"
"-262","-456","409","666.2289396296142"
"-445","-404","518","793.4513217583042"
"-511","-362","530","820.4053875981069"
"-511","-362","518","812.7047434339239"
"-416","-447","465","767.521986655757"
"-237","-552","383","712.4338565789809"
"49","-585","239","633.8351520703155"
"486","-733","98","884.9231605060407"
"876","-986","205","1334.764773284042"
"1042","-1142","268","1568.997131928545"
"1156","-1410","-387","1863.9219404256178"
"1178","-1167","-376","1700.2790947370963"
"760","-1026","-66","1278.5272777692307"
"712","-730","69","1022.0591959372999"
"716","-724","159","1030.5886667337265"
"726","-726","122","1033.9419712923932"
"738","-774","85","1072.8210475191097"
"756","-775","139","1091.5502736933374"
"755","-753","180","1081.4037173969766"
"756","-722","182","1061.105084334252"
"760","-702","161","1047.0553949051598"
"764","-689","145","1038.9619819800914"
"771","-673","142","1033.2153696108087"
"766","-676","156","1033.4737538999236"
"764","-675","165","1032.7371398376258"
"757","-679","167","1030.5236532947704"
"747","-713","179","1048.054864976066"
"755","-718","184","1058.0193760040504"
"765","-685","187","1043.752365266781"
"777","-657","187","1034.5757584633423"
"784","-659","156","1035.9888995544306"
"831","-646","161","1064.7995116452673"
"791","-670","125","1044.1293023375983"
"768","-722","95","1058.3633591541234"
"805","-834","57","1160.530051312761"
"902","-1000","79","1349.0163082779986"
"1146","-1222","35","1675.6565877291205"
"1276","-1481","-131","1959.2595540152408"
"1253","-1463","-386","1964.5289511737922"
"743","-1176","-498","1477.5076987955088"
"11","-1185","-443","1265.1462366066621"
"-185","-931","-289","992.2232611665582"
"-393","-709","1","810.6361699307525"
"-411","-531","-27","672.020088985441"
"-304","-309","75","439.91135470683184"
"-304","-309","75","439.91135470683184"
"-87","-253","100","285.6186268435587"
"-84","-376","352","521.8582182930533"
"31","-528","469","706.89886122415"
"174","-672","567","896.2973836846786"
"73","-1245","613","1389.6485167120497"
"490","-1318","797","1616.302261336041"
"1215","-829","1119","1848.1414989118123"
"1232","-1093","812","1836.2507998636788"
"1269","-1207","-52","1752.117005225393"
"921","-1154","-84","1478.8553005618908"
"820","-870","-34","1196.0167222911225"
"751","-822","38","1114.0596931942202"
"726","-788","11","1071.5134156882964"
"807","-687","-44","1060.7327655917866"
"887","-609","-6","1075.9581776258779"
"870","-651","75","1089.1859345401042"
"816","-702","94","1080.5072882678764"
"790","-724","80","1074.558513995399"
"794","-699","47","1058.8890404570254"
"783","-690","17","1043.7806282931294"
"777","-672","12","1027.3543692416945"
"771","-703","-6","1043.4011692537056"
"766","-748","2","1070.637193450704"
"785","-766","10","1096.850491179176"
"818","-761","25","1117.52852312592"
"870","-800","52","1183.0486042424461"
"978","-986","242","1409.6964212198313"
"1112","-1062","366","1580.6150701546535"
"1070","-1038","434","1552.6429080764192"
"892","-910","729","1468.0616472069557"
"635","-795","894","1354.4319842649907"
"259","-885","918","1301.1648627287782"
"312","-646","916","1163.49301673882"
"149","-576","668","894.5395463589075"
"46","-537","330","631.9691448164222"
"-80","-558","90","570.8449877155794"
"-75","-565","-65","573.6505905165617"
"-102","-602","-134","625.1111901094076"
"-28","-700","-222","734.8931895180415"
"-24","-820","-107","827.2998247310343"
"188","-1129","-298","1182.7041050068271"
"507","-1258","-291","1387.189244479642"
"688","-1383","-400","1595.629342923976"
"693","-1449","-284","1631.1057599064507"
"924","-1613","-163","1866.042336068504"
"859","-1304","-41","1562.0428931370611"
"706","-1027","60","1247.7038911536663"
"637","-838","166","1065.6307991044553"
"596","-721","245","966.9963805516544"
"615","-673","271","951.1019924277311"
"641","-745","265","1017.9052018729445"
"590","-825","143","1024.2919505687819"
"612","-832","75","1035.5640974850373"
"680","-812","121","1066.0136021646254"
"710","-788","170","1074.2178549996272"
"743","-769","213","1090.3114234015895"
"764","-695","239","1060.1141447976252"
"819","-608","201","1039.6278180195065"
"868","-569","178","1053.0284896430865"
"851","-591","189","1053.1870679038934"
"851","-591","189","1053.1870679038934"
"804","-667","185","1060.9099867566522"
"783","-689","176","1057.7268078289403"
"771","-679","155","1038.9932627308033"
"751","-683","132","1023.6767067780726"
"745","-675","115","1011.8670861333518"
"757","-691","132","1033.418598632713"
"773","-728","158","1073.5348154577941"
"775","-756","152","1093.2817569135598"
"800","-842","108","1166.4596006720508"
"849","-1014","92","1325.6926491460983"
"1102","-1377","50","1764.3789275549625"
"1252","-1521","-36","1970.3403259335682"
"1301","-1328","-155","1865.5320956767268"
"937","-1020","-62","1386.4389636763676"
"453","-778","215","925.5906222515438"
"-5","-600","356","697.6825925877755"
"-284","-456","462","708.544987985943"
"-439","-369","527","778.8523608489609"
"-572","-316","505","825.8722661525812"
"-629","-325","493","862.7369239808854"
"-613","-370","449","845.1449579805821"
"-534","-439","299","753.1785976778682"
"-224","-673","151","725.1937672098403"
"518","-762","105","927.3580753948282"
"937","-992","323","1402.2703020459358"
"1106","-1119","373","1616.949597235486"
"977","-1206","214","1566.7676917782037"
"812","-1023","-368","1356.9439929488615"
"833","-947","-101","1265.2663751163232"
