"AXX","AYY","AZZ","ACC_TOTAL"
"537","-944","195","1103.4174187495864"
"574","-887","280","1092.9981701723018"
"574","-887","280","1092.9981701723018"
"608","-832","268","1064.75912769039"
"662","-776","262","1053.121075660344"
"671","-797","237","1068.465722426321"
"747","-733","248","1075.5473025395024"
"754","-735","268","1086.538080326686"
"745","-712","265","1064.0460516349845"
"729","-725","196","1046.6527599925394"
"712","-681","135","994.4495965105522"
"792","-611","139","1009.903955829464"
"846","-567","165","1031.7121691634736"
"839","-626","153","1057.92532817775"
"808","-683","128","1065.709622739703"
"797","-682","114","1055.144065992886"
"781","-717","71","1062.5869376196943"
"799","-717","68","1075.692335196268"
"843","-709","58","1103.0385306053456"
"958","-734","71","1208.9503711898185"
"1112","-837","193","1405.1199237075816"
"1435","-959","49","1726.6461710495291"
"1240","-1103","9","1659.6053747804024"
"733","-1115","228","1353.6978983510317"
"317","-1540","721","1729.719630460382"
"170","-1652","730","1814.0848932726385"
"-97","-1604","622","1723.1102692515067"
"-208","-1343","501","1448.4177574166922"
"-337","-1063","384","1179.404086816728"
"-355","-797","340","936.3941477817981"
"-413","-551","286","745.6312761680534"
"-405","-311","281","582.8438899053502"
"-363","-139","385","547.0968835590274"
"-314","-24","366","482.833304567943"
"-208","28","272","343.5578553897436"
"-125","53","208","248.39082108644837"
"-15","70","186","199.3012794740666"
"110","41","203","234.49946695035365"
"309","-27","199","368.5254400987807"
"535","-189","92","574.8130130746868"
"204","-703","255","775.1451476981586"
"1056","-1371","604","1832.919256268535"
"1548","-855","-67","1769.6943238876029"
"1499","-1079","391","1887.888503063674"
"1309","-775","410","1575.5018248164615"
"1675","-927","-815","2080.6679216059442"
"828","-1118","-338","1431.6954983515175"
"1014","-681","174","1233.7880693214697"
"844","-680","298","1124.0729513692606"
"799","-757","144","1110.0387380627758"
"776","-721","212","1080.2596910002705"
"728","-690","313","1050.7392635663712"
"729","-691","254","1036.0685305519128"
"714","-727","165","1032.2548135029451"
"693","-755","156","1036.6339759047066"
"730","-727","192","1047.9947518952563"
"733","-744","235","1070.5372483010574"
"665","-826","212","1081.4088033671633"
"631","-912","159","1120.3508379074833"
"774","-1082","126","1336.2918842827714"
"1099","-1211","-4","1635.3403315518149"
"1277","-1521","-176","1993.7768180014532"
