"AXX","AYY","AZZ","ACC_TOTAL"
"-402","-1261","750","1521.2577033494358"
"-390","-1099","656","1337.9973841528988"
"-341","-908","523","1101.9410147553272"
"-261","-724","365","851.775792095549"
"-127","-577","236","636.2027978561553"
"41","-433","137","456.0032894618196"
"217","-250","36","332.9939939398307"
"337","-109","-101","368.30829477490727"
"509","-54","-292","589.2885541057115"
"977","-247","-296","1050.3113824004765"
"804","-1109","265","1395.1781248285108"
"1356","-1003","69","1688.0479850999498"
"1246","-1106","165","1674.2093656409882"
"912","-1168","-115","1486.3354264768097"
"809","-1337","-415","1616.8719800899514"
"881","-1137","-278","1464.996245728978"
"754","-955","35","1217.278111197273"
"735","-860","178","1145.211334208669"
"684","-845","255","1116.649452603636"
"684","-845","255","1116.649452603636"
"640","-848","244","1090.0642182917481"
"613","-846","204","1064.4721696690806"
"628","-804","194","1038.4777320674718"
"677","-764","158","1032.9515961554055"
"673","-779","141","1039.062558270675"
"693","-753","173","1037.8761968558679"
"692","-767","217","1055.5766196728687"
"653","-840","224","1087.2833117453795"
"645","-884","218","1115.797920772395"
"733","-894","184","1170.632734891691"
"821","-1058","119","1344.4575114149202"
"1038","-1234","11","1612.5510844621326"
"1201","-1365","-86","1820.1708710997439"
"1314","-1577","-196","2062.0235207193928"
"1141","-1251","-140","1698.9649790387086"
"940","-1057","206","1429.4352031484323"
"466","-889","437","1094.7355845134477"
"387","-529","240","698.0042979810368"
"353","-236","28","425.5455322289261"
"299","-28","-11","300.5095672353877"
"311","80","-10","321.28025149392545"
"311","46","68","321.653540319394"
"360","-70","158","399.32943793314314"
"330","-268","241","488.67678479747735"
"117","-660","309","738.0853609170148"
"-17","-1141","379","1202.4188122280855"
"-155","-1590","474","1666.3736075682427"
"-567","-1815","1118","2205.819122231014"
"21","-1927","173","1934.8640779134848"
"445","-1033","192","1141.0425057814455"
"314","-1119","16","1162.3308479086322"
"307","-1057","152","1111.1264554496036"
"513","-946","297","1116.3753848952422"
"611","-804","340","1065.5219378314084"
"562","-780","326","1015.1453097955977"
"557","-799","175","989.5832456140312"
"580","-831","94","1017.7411262202191"
"648","-809","163","1049.2635512586912"
"661","-823","183","1071.3258141200556"
"653","-829","186","1071.5624106882435"
"574","-862","237","1062.3977597867947"
"527","-910","217","1073.740192039024"
"529","-919","217","1082.354378195977"
"546","-898","227","1075.1971912165693"
"547","-878","241","1062.155355868434"
"533","-861","246","1042.0777322253844"
"536","-858","227","1036.816762981772"
"562","-864","203","1050.499405045048"
"581","-858","205","1056.290679690018"
"553","-862","191","1041.7936455939823"
"539","-886","183","1053.0935381057088"
"533","-923","146","1075.7945900589016"
"606","-925","129","1113.3292415094468"
"720","-918","71","1168.8306121932296"
"718","-966","227","1224.8301923123875"
"588","-994","292","1191.2363325553833"
"654","-1001","321","1238.0460411470972"
"473","-1020","146","1133.7746689708674"
"415","-998","118","1087.2685960699866"
"317","-919","163","985.7073602241185"
"317","-919","163","985.7073602241185"
"164","-877","218","918.4492364850656"
"44","-869","294","918.4405261093393"
"-23","-772","369","855.9637842806202"
"-14","-620","361","717.5771735499952"
"80","-425","211","481.19226926458407"
"8","-712","472","854.278643066769"
"246","-727","398","864.5513287249057"
"299","-877","393","1006.468578744513"
"394","-930","263","1043.697753183363"
"358","-965","133","1037.8236844474113"
"481","-1010","89","1122.2219031902737"
"821","-877","302","1238.698510534343"
"778","-1070","52","1323.9667669545183"
"582","-1104","30","1248.3749436767785"
"626","-951","154","1148.9094829445878"
"593","-856","222","1064.7389351385625"
"623","-798","198","1031.5701624223143"
"598","-855","186","1059.823098446151"
"654","-782","137","1028.5956445562076"
"713","-700","153","1010.8303517405876"
"716","-750","140","1046.3058826175068"
"683","-721","108","998.996496490353"
"720","-704","101","1012.0360665509901"
"740","-711","126","1033.9231112611808"
"743","-740","145","1058.6189116013372"
"749","-749","127","1066.832226734832"
"773","-742","138","1080.341149822592"
"799","-721","162","1088.3409392281446"
"801","-699","158","1074.7864904249589"
"799","-708","142","1076.9535737440124"
"778","-732","132","1076.3512437861536"
"778","-742","137","1083.7974903089598"
"759","-758","24","1072.9496726314799"
"770","-878","-24","1168.0582177271815"
"778","-992","-137","1268.115531014426"
"716","-1095","-10","1308.3504882102502"
"674","-1124","25","1310.8306526779118"
"279","-1320","451","1422.547714489746"
"8","-1513","760","1693.1724661120616"
"-172","-1501","715","1671.4694134204192"
"-182","-1369","739","1566.3352131647937"
