"AXX","AYY","AZZ","ACC_TOTAL"
"-726","710","66","1017.6109276142822"
"-711","712","80","1009.3884287032421"
"-701","701","81","994.6672810543232"
"-726","727","66","1029.544073850168"
"-717","749","34","1037.4227682097594"
"-702","710","25","998.7637358254453"
"-718","690","29","996.2253761072341"
"-702","697","3","989.2532537222205"
"-706","686","-11","984.4556871693109"
"-759","698","-6","1031.17457299916"
"-771","724","-5","1057.6587351315168"
"-773","720","-10","1056.4227373547012"
"-823","745","9","1110.150890645051"
"-878","900","-61","1258.8109468859889"
"-743","968","45","1221.1052370700897"
"-701","957","478","1278.958169761623"
"-415","1378","1011","1758.758084558533"
"-108","1697","1277","2126.5469663282774"
"-108","1682","1331","2147.6380048788483"
"-85","1606","1100","1948.4509231694803"
"-133","1383","887","1648.3770806462944"
"-166","1110","651","1297.4810210557996"
"-162","855","474","990.9313800662486"
"-149","637","271","708.1038059493819"
"-138","448","132","487.00308007239545"
"-127","310","86","345.8684721104252"
"-198","205","90","298.8795744108319"
"-313","172","61","362.3175402875218"
"-431","185","23","469.5902469174589"
"-729","245","-34","769.8194593539449"
"-957","213","-229","1006.8063368890762"
"-303","1126","-101","1170.4212916723618"
"-1016","1583","-282","1902.017087199797"
"-926","1463","-172","1739.9508613751136"
"-1024","1228","-117","1603.1996132734064"
"-963","1081","72","1449.521990174692"
"-810","1075","-13","1346.0661202184683"
"-775","952","48","1228.5084452294172"
"-737","943","69","1198.8240071002915"
"-707","947","69","1183.815441696889"
"-698","936","61","1169.1967328041933"
"-696","912","76","1149.754756458959"
"-702","904","50","1145.6526524213175"
"-688","919","7","1148.0217767969386"
"-668","943","-15","1155.72401549851"
"-689","945","-8","1169.53409527042"
"-770","945","3","1218.9889252983392"
"-886","1000","-13","1336.1006698598726"
"-1045","1090","-95","1512.9937210709104"
"-1197","1102","-139","1632.9525406453183"
"-1197","1102","-139","1632.9525406453183"
"-1314","1224","-114","1799.3798931854274"
"-1323","1256","94","1826.6638990246672"
"-651","1403","116","1551.0209540815365"
"-347","1377","152","1428.1603551422368"
"-187","702","43","727.7513311564603"
"-257","330","-39","420.0833250677775"
"-213","-30","-71","226.51710752170575"
"-147","-96","-33","178.64489917151286"
"-137","-109","1","175.07426995421116"
"-140","-20","5","141.50971698084905"
"-173","120","-22","211.69081227110448"
"-146","362","37","392.0828993975636"
"-109","655","276","719.0841397221885"
"-49","1033","545","1168.9803248985845"
"-150","1446","786","1652.6378913724568"
"-252","1700","1098","2039.3891242232316"
"-346","1693","1301","2162.9993065186127"
"-261","1867","1671","2519.136955387698"
"-1033","1041","1063","1811.2810383813992"
"-872","1073","93","1385.771265396999"
"-759","931","-121","1207.2626060638174"
"-562","848","12","1017.3947119972661"
"-460","811","11","932.4387379340264"
"-670","756","109","1016.0300192415576"
"-700","793","38","1058.4389448617242"
"-704","755","-29","1032.7061537533318"
"-706","729","16","1014.9546787911271"
"-685","756","-8","1020.2083120618063"
"-662","779","-18","1022.4524438818659"
"-658","760","-11","1005.3283045851241"
"-671","728","-14","990.162107939907"
"-677","717","-16","986.2423637220214"
