"AXX","AYY","AZZ","ACC_TOTAL"
"1168","-1299","-350","1781.6074202809102"
"901","-1216","-362","1556.117283497616"
"501","-1160","-101","1267.5969390938114"
"18","-1190","50","1191.185963651352"
"-17","-979","291","1021.4749140336243"
"-156","-892","184","924.0432890292532"
"-228","-746","175","799.4529379519472"
"-283","-584","122","660.3249200204397"
"-282","-445","81","533.0196994483413"
"-285","-316","48","428.2347487068279"
"-189","-202","9","276.77788929031163"
"-186","-202","9","274.7380570652708"
"-81","-146","-11","167.32602905704778"
"32","-184","19","187.725863961256"
"129","-341","90","375.52896026804643"
"252","-562","174","640.0187497253498"
"-669","-1298","579","1570.8615470498983"
"476","-1211","908","1586.6823878772966"
"1257","-252","622","1424.9340335608522"
"1350","-1146","364","1807.8473386876449"
"1612","-838","-176","1825.3120281201238"
"695","-1004","-205","1238.170424456989"
"675","-852","-60","1088.636302903775"
"772","-777","49","1096.4095949963225"
"744","-764","67","1068.5134533547061"
"690","-799","37","1056.3474807088812"
"628","-852","-41","1059.2303809842315"
"647","-850","-44","1069.1328261726885"
"685","-817","-13","1066.2471570888242"
"696","-796","10","1057.4176090835635"
"718","-754","20","1041.3644895040352"
"696","-762","-11","1032.0760630883753"
"704","-774","-19","1046.4478008959645"
"715","-764","-18","1046.539535803593"
"735","-757","7","1055.141222775416"
"760","-737","47","1059.706563157934"
"755","-755","44","1068.6374502140566"
"792","-781","54","1113.6161816353065"
"898","-789","19","1195.5274986381535"
"1152","-791","226","1415.5779738325969"
"1179","-1060","163","1593.8036265487665"
"969","-1202","524","1630.4419646218628"
"797","-1092","669","1508.3878811499383"
"369","-1093","664","1331.0544692085293"
"442","-852","612","1138.3373840825927"
"241","-691","500","886.3193555372691"
"197","-575","358","705.4062659205687"
"124","-521","121","549.0519101141531"
"66","-470","-59","478.26457113192066"
"-17","-474","-222","523.6878841447451"
"-23","-499","-323","594.8604878456797"
"13","-554","-440","707.5909835491123"
"119","-629","-530","831.0848332149974"
"88","-1192","626","1349.2531267334532"
"858","-1616","-694","1956.8484867255308"
"1449","-994","162","1764.6192223819846"
"1024","-1236","-392","1652.251796791276"
"412","-1217","-88","1287.8575231756035"
"442","-1029","196","1136.934914583944"
"562","-829","263","1035.496982129837"
"588","-828","183","1031.8997044286814"
"674","-644","477","1047.1585362303074"
"654","-821","276","1085.3262182403962"
"650","-863","102","1085.2064319750414"
"647","-789","133","1028.98930995419"
"698","-737","100","1019.9867646200121"
"696","-777","155","1054.5947088810942"
"688","-825","192","1091.2529495950973"
"671","-864","192","1110.6759203295983"
"631","-861","176","1081.8770724994592"
"610","-852","191","1065.1220587331763"
"626","-858","162","1074.3760980215447"
"624","-858","162","1073.2120014237635"
"609","-846","141","1051.8925800669952"
"629","-820","147","1043.8630178332787"
"635","-807","127","1034.6994732771443"
"646","-784","105","1021.2722457797431"
"641","-769","95","1005.6177206075876"
"633","-778","70","1005.4218020313664"
"648","-787","72","1021.9867905212865"
"662","-797","65","1038.112710643695"
"676","-824","76","1068.5167289284711"
"744","-840","85","1125.327063568632"
"842","-875","98","1218.2745995874657"
"854","-1025","31","1334.5044023906403"
"1111","-1252","-116","1677.8799122702435"
"1021","-1359","-226","1714.7588751774986"
"972","-1097","-111","1469.8687016192978"
"482","-788","36","924.426308582788"
"126","-715","307","788.2575721171348"
"-190","-641","410","784.2709990813124"
"-225","-541","436","730.3437546799452"
"-306","-463","423","697.8065634543716"
"-287","-381","359","597.0016750395262"
"-225","-351","240","481.0675628225208"
"-702","-589","225","943.5835946009236"
"-251","-894","-16","928.7050123693745"
"425","-865","-58","965.5122992484353"
"641","-915","207","1136.2020066871912"
"713","-907","202","1171.2480522929377"
"1377","-1471","-732","2143.7803059082335"
"462","-1344","-229","1439.5211009221086"
"454","-1027","12","1122.9376652334715"
"572","-992","130","1152.4530359194687"
"615","-900","165","1102.4744895007775"
"661","-835","163","1077.3648407108894"
"659","-823","129","1062.191602301581"
"646","-819","92","1047.1585362303074"
"647","-811","76","1040.2432407855385"
"662","-778","91","1025.5773983469019"
"687","-744","82","1015.9867125115368"
"719","-725","75","1023.8217618316188"
"726","-712","95","1021.2957456094684"
"712","-734","110","1028.4940447080867"
"694","-754","86","1028.3715281939694"
"699","-759","92","1035.9276036480542"
"714","-765","118","1053.064575417861"
"725","-769","149","1067.3270351677597"
"730","-772","156","1073.8808127534453"
"772","-768","140","1097.9107431845268"
"798","-694","178","1072.4383432160564"
"810","-687","120","1068.8634150348678"
"838","-740","22","1118.1806651878755"
"840","-974","-48","1287.081970971546"
"993","-1073","-79","1464.1103100518076"
"988","-1386","-256","1721.242574421165"
"1087","-1338","-467","1786.0296750054295"
"958","-1182","-427","1580.2585231537275"
"355","-1175","-278","1258.5443973098445"
"131","-958","16","967.0475686335187"
"38","-936","174","952.7937867135785"
"-197","-812","-38","836.4191532957624"
"-195","-675","-66","705.6954017137989"
"-195","-675","-66","705.6954017137989"
"-249","-555","-138","623.7547595008795"
"-220","-480","-90","535.6304696336832"
"-157","-465","-20","491.19649835885434"
"-160","-494","43","521.042224776457"
"-111","-530","96","549.9427242904483"
"4","-538","139","555.6806636909367"
"145","-519","206","576.9072715783707"
"203","-619","374","751.163098135152"
"895","-1161","899","1719.6357172378107"
"964","-1005","785","1598.6075190615113"
"1502","-1522","416","2178.4269553969443"
"1520","-1469","-121","2117.3100859345095"
"556","-1293","-413","1466.817643744443"
"699","-937","-225","1190.4599951279338"
"830","-771","44","1133.7005777541087"
"773","-768","118","1096.027828113867"
"692","-804","27","1061.135712338436"
"626","-862","-25","1065.6195381091695"
"648","-857","-16","1074.5273379491096"
