"AXX","AYY","AZZ","ACC_TOTAL"
"808","-640","308","1075.7918014188433"
"761","-734","259","1088.5577614440126"
"697","-780","241","1073.4477164724885"
"663","-753","237","1030.896212040766"
"649","-767","270","1040.3797383647952"
"633","-760","278","1027.4108233807935"
"647","-750","262","1024.5745458481779"
"661","-750","216","1022.7790572748349"
"674","-811","192","1071.8493364274664"
"709","-937","190","1190.2730779111153"
"817","-1131","149","1403.1575107592162"
"1009","-1312","224","1670.2098670526407"
"1263","-1402","250","1903.4896900167334"
"1509","-1471","251","2122.244802090466"
"1630","-1285","196","2084.83596477037"
"1077","-1102","257","1562.1722056162694"
"578","-857","335","1086.626890887576"
"655","-354","73","748.1109543376571"
"619","63","56","624.7127339825882"
"502","202","25","541.6945633842008"
"352","248","63","435.1746775721216"
"168","85","80","204.57028132160352"
"-61","-195","128","241.1016383187804"
"-224","-534","270","638.9303561422012"
"-281","-820","540","1021.2546205525829"
"-330","-1193","705","1424.4907862109885"
"-321","-1520","732","1717.3424236301857"
"-252","-1617","739","1795.6374912548467"
"-280","-1771","1006","2055.937012653841"
"3","-1668","981","1935.0953464881259"
"832","-1295","415","1594.200112909292"
"936","-1083","82","1433.7743895048482"
"697","-990","98","1214.7069605464521"
"446","-916","180","1034.5878406399333"
"353","-863","339","992.1184405100029"
"353","-863","339","992.1184405100029"
"592","-770","397","1049.2726051889472"
"681","-830","328","1122.6063424014671"
"602","-852","273","1078.3492013258042"
"580","-831","184","1029.959707949782"
"645","-803","132","1038.3920261635294"
"682","-781","185","1053.2378648719387"
"707","-754","252","1063.8933217198048"
"675","-791","266","1073.3415113560084"
"769","-483","411","996.7803168201106"
"869","-496","229","1026.458961673578"
"877","-547","134","1042.2542875901254"
"831","-639","124","1055.5841984417918"
"774","-656","187","1031.6884219569395"
"762","-644","248","1028.0486369817336"
"764","-623","294","1028.7181343788977"
"780","-623","282","1037.3297450666303"
"791","-657","216","1050.707380767833"
"772","-788","173","1116.6275117513449"
"842","-1081","166","1380.2467170763348"
"1325","-1453","201","1976.6727093780598"
"1634","-1584","53","2276.3613509282745"
"1453","-1592","-19","2155.466074889605"
"1367","-1214","43","1828.7520334916924"
"901","-870","249","1276.9894283039307"
"214","-593","345","718.6584724331857"
"-239","-355","408","591.278276279452"
"-654","-182","504","845.4915729917124"
"-1004","-199","533","1153.9956672362337"
"-1153","-167","494","1265.4382640018437"
"-1231","-194","402","1309.4277376014302"
"-1267","-228","309","1323.9161604875137"
"-1308","-166","241","1340.3361518663892"
"-1384","-199","255","1421.29588756177"
"-991","-154","190","1020.7335597500456"
"27","-533","277","601.2877846755246"
"1034","-780","300","1329.4946408316207"
"1537","-1410","575","2163.5836013429202"
"1516","-1464","398","2144.7508013753018"
"1066","-1347","85","1719.8808098237505"
"1037","-1446","-103","1782.3843581001265"
"943","-1196","132","1528.7540678604914"
"812","-904","280","1246.9803526920543"
"721","-771","278","1091.5887504000764"
"708","-760","258","1070.2467005321716"
"730","-715","250","1051.9624518013939"
"747","-640","285","1024.1259688143837"
"731","-689","150","1015.6682529251369"
"752","-686","103","1023.0879727569863"
"800","-624","150","1025.6100623531343"
"807","-622","200","1038.3318352049118"
"783","-642","213","1034.7086546463213"
"758","-675","205","1035.4776675525166"
"762","-689","185","1043.834278034593"
"768","-711","189","1063.5158673005308"
"761","-711","198","1060.1160313852442"
"767","-703","206","1060.6290586251162"
"810","-732","215","1112.7214386359237"
"799","-676","217","1068.862011674098"
"747","-685","106","1019.0534824041376"
"727","-803","159","1094.8145961759917"
"755","-837","158","1138.2258123940082"
"755","-837","158","1138.2258123940082"
"811","-939","142","1248.8418634879279"
"986","-1031","170","1436.6826371888817"
"1099","-1091","160","1556.8179084273152"
"1079","-1165","139","1593.9846297878785"
"856","-1018","192","1343.8467174495759"
"27","-1362","741","1550.7591689234018"
"-690","-1605","1145","2088.815453791933"
"-909","-1517","1167","2118.834349353436"
"-1017","-1362","1082","2014.9583122238535"
"-915","-1055","847","1633.2969723843855"
"-727","-701","567","1158.196442750538"
"-515","-331","321","691.2503164556238"
"-301","-10","162","341.97222109405317"
"-112","190","99","241.75400720567177"
"79","240","92","268.895890634275"
"346","177","62","393.55939831237674"
"659","24","-35","660.3650505591585"
"438","-465","42","640.1820053703478"
"891","-1252","618","1656.2937541390415"
"1466","-1035","413","1841.4532304677195"
"1753","-1211","152","2136.0323031265234"
"1359","-1247","217","1857.142697802191"
"1026","-1129","332","1561.2626300529967"
"759","-1460","694","1785.865896421117"
"1194","-1326","283","1806.6546432564248"
"930","-1299","59","1598.6813315980141"
"793","-925","227","1239.355881093078"
"767","-752","430","1157.0190145369263"
"749","-698","425","1108.526048408426"
"727","-713","310","1064.4237877837943"
"683","-787","243","1070.0032710230375"
"638","-795","235","1046.085082581718"
"613","-790","243","1029.0374142857975"
"624","-766","213","1010.6933263854075"
"666","-780","244","1054.2732093722195"
"679","-847","249","1113.7553591341323"
"674","-973","205","1201.2618365701958"
"764","-1088","199","1344.2622511995194"
"856","-1184","226","1478.4004870129068"
"1094","-1287","270","1710.586156847997"
"1274","-1355","257","1877.538281899999"
"1496","-1273","199","1974.3723053162998"
"1244","-1163","180","1712.4558388466548"
"788","-928","345","1265.3667452560937"
"523","-779","402","1020.7712770253677"
"569","-338","113","671.397050931861"
"491","-14","106","502.5067163730252"
"447","181","88","490.21831871116365"
"323","166","89","373.90640540113776"
"168","13","129","212.21215799289163"
"31","-218","180","284.40288324839463"
"-140","-537","328","644.6340046879315"
"-234","-857","585","1063.6869840324266"
"-326","-1291","743","1524.7970356739286"
"-388","-1592","876","1858.0592025013627"
"-346","-1598","967","1899.581269648656"
"-601","-1819","1096","2207.074534310067"
"114","-1247","693","1431.1722467963107"
"718","-845","104","1113.7167503454368"
"587","-1442","45","1557.5487151290004"
"754","-1076","55","1315.034980523332"
"754","-1076","55","1315.034980523332"
"644","-905","209","1130.2397975651008"
"528","-821","279","1015.2172181360992"
"431","-809","319","970.56839017145"
"480","-782","353","983.1241020339193"
"500","-758","414","997.9779556683604"
"490","-798","371","1007.2462459597455"
"551","-907","182","1076.7423090043412"
"633","-958","133","1155.9160869198074"
"686","-886","234","1144.7043286368755"
"698","-754","285","1066.2762306269422"
"749","-584","301","996.3222370297674"
"852","-553","272","1051.5212789097518"
"882","-605","147","1079.6101148099715"
"819","-686","89","1072.0438423870546"
"733","-744","184","1060.509783076045"
"695","-743","271","1052.8603896053835"
"686","-811","239","1088.778214330173"
"795","-947","279","1267.5468433158594"
